38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,10,1,213,1,50,0,1,0,0,-0.1,93.2,-42,4.153,5195.8,0
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,6,2,186,1,50,0,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,5,4,77,5,50,0,1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,1,7,1,106,4,50,0,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,5,4,44,2,50,0,1,0,0,1.4,94.465,-41.8,4.967,5228.1,0
30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,4,2,207,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,4,0,127,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,5,2,294,2,3,1,0,0,1,-1.7,94.055,-39.8,0.715,4991.6,0
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,408,1,50,0,1,0,0,1.1,93.994,-36.4,4.858,5191,0
38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,9,0,293,3,50,0,1,0,0,-1.1,94.601,-49.5,1.032,4963.6,0
38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,10,2,697,2,50,1,0,1,0,-0.1,93.2,-42,4.12,5195.8,0
25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,4,4,231,2,50,0,1,0,0,1.1,93.994,-36.4,4.855,5191,0
23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,5,1,108,4,50,0,1,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,6,0,173,2,50,0,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,4,4,763,1,50,0,1,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,7,1,80,3,50,0,1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,10,3,172,2,50,0,1,0,0,-0.1,93.2,-42,4.076,5195.8,0
33,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,6,4,141,2,50,0,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
49,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,0,4,3,272,4,50,0,1,0,0,1.1,93.994,-36.4,4.855,5191,0
54,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,5,4,399,1,50,0,1,0,0,1.4,94.465,-41.8,4.967,5228.1,0
36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,10,0,139,3,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,5,4,11,6,50,0,1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,6,2,191,3,50,0,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,1,7,4,66,4,50,0,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,6,0,139,2,50,0,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,5,2,444,3,50,0,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,180,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,3,62,1,50,0,1,0,0,-0.1,93.2,-42,4.076,5195.8,0
56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,4,2,507,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,0,5,1,157,1,50,0,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,7,2,131,5,50,0,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,4,2,166,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,4,0,466,2,50,0,1,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,6,3,97,1,50,0,1,0,0,1.4,93.918,-42.7,4.958,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,5,0,290,1,50,0,1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,1,10,1,84,2,50,0,1,0,0,-0.1,93.2,-42,4.153,5195.8,0
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,10,4,66,1,50,0,1,0,0,-0.1,93.2,-42,4.021,5195.8,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,7,2,58,1,50,0,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,1,7,2,322,1,50,0,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,241,3,50,0,1,0,0,1.4,94.465,-41.8,4.96,5228.1,0
43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,4,213,2,50,0,1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,1,0,1,6,0,354,1,50,0,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,7,3,373,1,50,0,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,1,7,3,250,3,50,5,0,1,0,-1.7,94.027,-38.3,0.904,4991.6,0
43,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,0,5,0,100,4,50,0,1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,6,0,234,1,50,0,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,10,0,101,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,4,2,140,2,50,0,1,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,4,3,342,1,50,0,1,0,0,1.1,93.994,-36.4,4.855,5191,0
43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,6,1,148,2,50,0,1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,6,1,368,2,50,0,1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
49,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,1,6,3,72,6,50,0,1,0,0,1.4,93.918,-42.7,4.958,5228.1,0
27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0,1,6,1,65,1,50,0,1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,5,3,201,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,4,1,93,1,50,0,1,0,0,1.1,93.994,-36.4,4.856,5191,0
46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,1,32,3,50,0,1,0,0,1.4,94.465,-41.8,4.958,5228.1,0
24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,6,2,127,11,50,0,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,1,4,2,903,2,50,0,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,4,4,73,2,50,0,1,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,2,179,2,50,0,1,0,0,1.1,93.994,-36.4,4.856,5191,0
31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,1,1,7,3,265,3,50,0,1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,6,0,208,10,50,0,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,133,3,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,7,2,219,1,50,0,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,4,129,6,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,4,174,3,50,0,1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,142,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,1,109,1,50,0,1,0,0,1.1,93.994,-36.4,4.856,5191,0
24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,6,2,61,14,50,0,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,4,38,3,50,0,1,0,0,1.1,93.994,-36.4,4.864,5191,0
25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,4,2,152,4,50,1,0,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,3,4,280,1,50,1,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,6,0,250,1,50,0,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,7,4,96,2,50,0,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,1,4,0,123,2,50,0,1,0,0,-1.8,92.893,-46.2,1.264,5099.1,0
30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,7,4,82,1,50,0,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,3,67,1,50,0,1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,1,6,0,172,4,50,0,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,3,0,227,3,50,0,1,0,0,-1.8,93.075,-47.1,1.392,5099.1,0
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,5,3,145,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,1,4,4,55,2,50,1,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,4,3,502,1,50,2,0,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,4,3,212,1,50,0,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,6,2,87,2,50,0,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,1,7,0,67,1,50,0,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,6,4,905,3,50,0,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,4,2,118,1,50,1,0,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,114,2,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,1,7,2,114,1,50,0,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,424,1,50,0,1,0,0,1.1,93.994,-36.4,4.859,5191,0
27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,4,1,194,2,50,0,1,0,0,1.1,93.994,-36.4,4.856,5191,0
30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4,0,257,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,6,2,90,3,50,0,1,0,0,-2.9,92.469,-33.6,1.029,5076.2,0
35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,2,344,2,50,0,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,10,3,178,1,50,0,1,0,0,-0.1,93.2,-42,4.076,5195.8,0
31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,1,4,2,322,1,50,1,0,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,1,1,7,2,162,3,50,0,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,1,1,3,4,131,2,50,0,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,5,0,59,3,50,0,1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,1,7,2,126,1,50,0,1,0,0,1.4,93.444,-36.1,4.967,5228.1,0
43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,289,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,1,0,8,3,251,2,18,1,0,0,1,-1.1,94.199,-37.5,0.879,4963.6,0
27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,1,168,1,50,0,1,0,0,-2.9,92.201,-31.4,0.883,5076.2,0
53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,4,21,18,50,0,1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,6,1,186,2,50,0,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,3,18,18,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,10,4,24,5,50,0,1,0,0,-0.1,93.2,-42,4.021,5195.8,0
25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,10,4,350,5,3,1,0,0,1,-3.4,92.649,-30.1,0.714,5017.5,0
39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,6,3,266,9,50,0,1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,4,2,149,1,50,0,1,0,0,1.1,93.994,-36.4,4.856,5191,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,4,4,389,4,50,1,0,1,0,-1.8,93.876,-40,0.684,5008.7,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,4,1,160,2,50,1,0,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,4,1,335,1,50,0,1,0,0,1.1,93.994,-36.4,4.856,5191,0
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,2,228,9,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,0,389,1,50,0,1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,3,0,12,5,50,0,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,1,5,1,154,1,50,0,1,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,4,3,644,1,50,0,1,0,0,1.1,93.994,-36.4,4.86,5191,0
35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,6,4,260,3,50,0,1,0,0,1.4,93.918,-42.7,4.959,5228.1,0
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,1,7,3,143,1,3,1,0,0,1,-2.9,92.201,-31.4,0.873,5076.2,0
23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,1,4,3,6,7,50,0,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,6,4,161,4,50,0,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,7,3,92,2,50,0,1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,10,0,53,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,9,4,141,1,50,2,0,1,0,-3.4,92.431,-26.9,0.739,5017.5,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,6,3,100,1,50,0,1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,3,4,183,3,50,1,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,1,3,0,145,1,50,0,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,4,2,184,1,50,1,0,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,10,3,329,1,50,0,1,0,0,-0.1,93.2,-42,4.076,5195.8,0
54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,2,138,1,50,0,1,0,0,1.4,94.465,-41.8,4.962,5228.1,0
52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,7,1,454,2,50,0,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,10,3,713,6,50,0,1,0,0,-0.1,93.2,-42,4.076,5195.8,0
30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,6,4,570,2,50,0,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,5,1,311,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
31,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,1,10,2,215,1,50,1,0,1,0,-0.1,93.2,-42,4.12,5195.8,0
40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,3,354,7,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,4,1,246,2,50,0,1,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,0,1,6,4,131,2,50,0,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,10,3,149,1,50,1,0,1,0,-0.1,93.2,-42,4.076,5195.8,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,1,7,2,231,1,50,0,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,4,2,62,4,50,1,0,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,1,10,2,178,3,50,0,1,0,0,-0.1,93.2,-42,4.12,5195.8,0
55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,6,0,92,3,50,0,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,84,3,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,6,0,261,12,50,0,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,7,1,80,1,50,0,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,4,4,510,5,50,0,1,0,0,1.1,93.994,-36.4,4.864,5191,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,2,179,1,50,0,1,0,0,1.1,93.994,-36.4,4.859,5191,0
56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,4,1,148,4,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,10,2,56,2,50,0,1,0,0,-0.1,93.2,-42,4.12,5195.8,0
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,7,4,111,1,50,0,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,9,1,79,2,50,0,1,0,0,-3.4,92.431,-26.9,0.728,5017.5,0
38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,1,10,3,69,4,50,0,1,0,0,-0.1,93.2,-42,4.076,5195.8,0
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,4,76,4,50,0,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,1,7,0,104,2,50,0,1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,5,3,112,2,50,0,1,0,0,1.4,94.465,-41.8,4.958,5228.1,0
38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,5,0,156,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,1,3,0,322,1,9,1,0,0,1,-1.8,93.075,-47.1,1.466,5099.1,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,2,562,1,50,0,1,0,0,-0.1,93.2,-42,4.12,5195.8,0
32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0,1,3,2,187,1,50,0,1,0,0,-1.8,93.075,-47.1,1.415,5099.1,0
31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,1,4,2,90,1,50,0,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,4,1,25,1,50,1,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,4,3,127,4,50,0,1,0,0,1.1,93.994,-36.4,4.86,5191,0
29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,5,2,26,1,50,0,1,0,0,1.4,94.465,-41.8,4.962,5228.1,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,5,0,218,2,50,0,1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,7,2,170,1,50,0,1,0,0,1.4,93.444,-36.1,4.967,5228.1,0
36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,5,1,120,2,50,0,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,329,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,152,2,50,0,1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,10,3,88,2,50,0,1,0,0,-0.1,93.2,-42,4.076,5195.8,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,4,3,8,9,50,0,1,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,1,4,0,159,2,50,1,0,1,0,-1.8,92.893,-46.2,1.264,5099.1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,4,0,583,1,50,0,1,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,6,1,117,3,50,0,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
